id,title,about_text,link_url,thumb_url,category_id,author_id,status,post_date,tags,Category (not in DB),Author(not in DB)
,The Business of War: SOFEX ,,http://www.youtube.com/watch?v=QL_3Qg-SADY&feature=relmfu ,http://i2.ytimg.com/vi/QL_3Qg-SADY/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
,The Cannibal Warlords of Liberia (Full Length Documentary) ,,http://www.youtube.com/watch?v=ZRuSS0iiFyo ,http://i3.ytimg.com/vi/ZRuSS0iiFyo/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
,"Conflict Minerals, Rebels and Child Soldiers in Congo ",,http://www.youtube.com/watch?v=kYqrflGpTRE ,http://i4.ytimg.com/vi/kYqrflGpTRE/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
,VICE Guide to Karachi: Pakistan's Most Violent City (Part 1/5) ,,http://www.youtube.com/watch?v=xgIl1vmIchA ,http://i1.ytimg.com/vi/xgIl1vmIchA/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
,VICE Guide to Karachi: Battle for Lyari (Part 2/5) ,,http://www.youtube.com/watch?annotation_id=annotation_79530&feature=iv&index=2&list=PL9383B0B7583A5C66&src_vid=xgIl1vmIchA&v=27CnlYGlFL0 ,http://i3.ytimg.com/vi/27CnlYGlFL0/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
, VICE Guide to Karachi: Raiding the Taliban (Part 3/5) ,,http://www.youtube.com/watch?annotation_id=annotation_723939&feature=iv&index=3&list=PL9383B0B7583A5C66&src_vid=27CnlYGlFL0&v=kkQ32S-urjQ ,http://i4.ytimg.com/vi/kkQ32S-urjQ/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
,"VICE Guide to Karachi: Junkies, Scavengers, and Crocodiles (Part 4/5)",,http://www.youtube.com/watch?annotation_id=annotation_335724&feature=iv&index=4&list=PL9383B0B7583A5C66&src_vid=kkQ32S-urjQ&v=yLfrK8irjtU ,http://i2.ytimg.com/vi/yLfrK8irjtU/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
, VICE Guide to Karachi: Riding with a Killer (Part 5/5) ,,http://www.youtube.com/watch?annotation_id=annotation_525339&feature=iv&index=5&list=PL9383B0B7583A5C66&src_vid=yLfrK8irjtU&v=YtIT3uUEgzE,http://i2.ytimg.com/vi/YtIT3uUEgzE/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
, Illegal Border Crossing in Mexico ,,http://www.youtube.com/watch?v=BH_Z5BEZ5ts&feature=relmfu ,http://i3.ytimg.com/vi/BH_Z5BEZ5ts/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
,World's Scariest Drug (Documentary Exclusive) ,,http://www.youtube.com/watch?v=ToQ8PWYnu04&feature=relmfu ,http://i1.ytimg.com/vi/ToQ8PWYnu04/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
, Living in the Sewers of Colombia ,,http://www.youtube.com/watch?v=X4koXeZvAfg&feature=relmfu ,http://i1.ytimg.com/vi/X4koXeZvAfg/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
,The Vice Guide to the Balkans - Serbia ,,http://www.youtube.com/watch?v=zs90i-Q67sc ,,2,1,Active,,,Knowledge,Andre
,"Horizon - The Truth About Exercise (BBC, 2012) ",,http://www.youtube.com/watch?v=tyQSzx0ofto ,http://i1.ytimg.com/vi/tyQSzx0ofto/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
,Why do we Dream - BBC Horizon ,,http://www.youtube.com/watch?v=9nmVzXxdUeU&feature=related ,,2,1,Active,,,Knowledge,Andre
,BBC Faster Than the Speed of Light  ,,http://www.youtube.com/watch?v=v78kFuGNTLc&feature=related ,,2,1,Active,,,Knowledge,Andre
,The Hawking Paradox - BBC Horizon ,,http://www.youtube.com/watch?v=mH428LQ5cD8&feature=related ,,2,1,Active,,,Knowledge,Andre
,BBC Horizon 2012 The Hunt for Higgs ,,http://www.youtube.com/watch?v=raKN0RddL3A&feature=related ,,2,1,Active,,,Knowledge,Andre
,To Infinity and Beyond - BBC Horizon,,http://www.youtube.com/watch?v=iBsywDWmwyA&feature=related ,,2,1,Active,,,Knowledge,Andre
,BBC - Supernatural Science - Previous Lives ,,http://www.youtube.com/watch?v=iq64XvwqzyQ&feature=related ,http://i2.ytimg.com/vi/iq64XvwqzyQ/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
,Parallel Universes - BBC Horizon ,,http://www.youtube.com/watch?v=eFrcw62Sh-8&feature=related,,2,1,Active,,,Knowledge,Andre
,BBC Horizon - The Secret You,,http://www.youtube.com/watch?v=8Biv_8xjj8E&feature=related,http://i1.ytimg.com/vi/8Biv_8xjj8E/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
,BBC Horizon Project Poltergeist (Missing Neutrinos),,http://www.youtube.com/watch?v=Xemmtr2X9yY ,http://i1.ytimg.com/vi/Xemmtr2X9yY/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
,Seeing Stars - BBC Horizon ,,http://www.youtube.com/watch?v=t0Modhxyakk&feature=related ,,2,1,Active,,,Knowledge,Andre
,How Long is a Piece of String?,,http://www.youtube.com/watch?v=JLIwuWNOWBk&feature=relmfu,,2,1,Active,,,Knowledge,Andre
,The Code (BBC Documentary) - Part 1 of 3 - Numbers ,,http://www.youtube.com/watch?v=yymJUFsf1RM ,,2,1,Active,,,Knowledge,Andre
,The Code (BBC Documentary) - Part 2 of 3 - Shapes ,,http://www.youtube.com/watch?v=Uo80q7oK_0g&feature=relmfu ,,2,1,Active,,,Knowledge,Andre
,The Code (BBC Documentary) - Part 3 of 3 - Prediction ,,http://www.youtube.com/watch?v=CtjKoSfX3-0&feature=relmfu,,2,1,Active,,,Knowledge,Andre
,"BBC Documentary: Steve Jobs - Billion Dollar Hippy
",,http://www.youtube.com/watch?v=OC3qFtgeogE ,http://i4.ytimg.com/vi/OC3qFtgeogE/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
,Playing God (BBC Documentary 2012),,http://www.youtube.com/watch?v=AKxmqMH4w_A,,2,1,Active,,,Knowledge,Andre
,How Did We Get Here ? (BBC Documentary) ,,http://www.youtube.com/watch?v=aZfJDTDVBfw,,2,1,Active,,,Knowledge,Andre
,Time Trip - BBC Horizon ,,http://www.youtube.com/watch?v=SfEnyxxSu4c,,2,1,Active,,,Knowledge,Andre
,The Secret Life of Your Body Clock - BBC Horizon ,,http://www.youtube.com/watch?v=sqQbGPXSKD0 ,,2,1,Active,,,Knowledge,Andre
,The truth of Troy,,http://www.youtube.com/watch?v=lUC2TX87pYg&feature=related,http://i1.ytimg.com/vi/lUC2TX87pYg/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
,Pr. Brian Cox - A Night with the Stars ,,http://www.youtube.com/watch?v=4f9wcSLs8ZQ,,2,1,Active,,,Knowledge,Andre
,BBC This World 2010 Mexico's Drug War ,,http://www.youtube.com/watch?v=stUCR9ubCP8,http://i4.ytimg.com/vi/stUCR9ubCP8/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
,Louis Theroux - The City Addicted to Crystal Meth  ,,http://www.youtube.com/watch?v=hUidxS8VnE8 ,,2,1,Active,,,Knowledge,Andre
,Louis Theroux: America's Most Hated Family in Crisis ,,http://www.youtube.com/watch?v=ogJSRs_OE0I ,http://i4.ytimg.com/vi/ogJSRs_OE0I/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
,BBC Law and Disorder In Philadelphia 1 ,,http://www.youtube.com/watch?v=uSX0CXjzDS8 ,http://i2.ytimg.com/vi/uSX0CXjzDS8/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
,BBC Law and Disorder  In Philadelphia 2 ,,http://www.youtube.com/watch?v=z2dcBIF6L7A&feature=relmfu ,http://i3.ytimg.com/vi/z2dcBIF6L7A/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
, BBC Law and Disorder  In Philadelphia 3 ,,http://www.youtube.com/watch?v=GwLdHEHfnr8&feature=relmfu,http://i4.ytimg.com/vi/GwLdHEHfnr8/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
, BBC Law and Disorder In Philadelphia 4 ,,http://www.youtube.com/watch?v=4fo9uDmhOYU ,http://i1.ytimg.com/vi/4fo9uDmhOYU/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
," Louis Theroux, Law and Disorder in Johannesburg 1",,http://www.youtube.com/watch?v=EWIOgm8yXyo&feature=related,http://i2.ytimg.com/vi/EWIOgm8yXyo/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
," Louis Theroux, Law and Disorder in Johannesburg (2) ",,http://www.youtube.com/watch?v=8CPYY5nXhss&feature=relmfu,http://i1.ytimg.com/vi/8CPYY5nXhss/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
,"Louis Theroux, Law and Disorder in Johannesburg (3) ",,http://www.youtube.com/watch?v=ep0MduhIX1Y&feature=relmfu,http://i2.ytimg.com/vi/ep0MduhIX1Y/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
,"Louis Theroux, Law and Disorder in Johannesburg (4) ",,http://www.youtube.com/watch?v=vDBLlD6yVEk&feature=relmfu ,http://i3.ytimg.com/vi/vDBLlD6yVEk/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
, Louis Theroux : Behind Bars (1/4) ,,http://www.youtube.com/watch?v=tRPPoCs7H_I ,,2,1,Active,,,Knowledge,Andre
,Louis Theroux : Behind Bars (2/4) ,,http://www.youtube.com/watch?v=518AA4VzSjU&feature=relmfu ,,2,1,Active,,,Knowledge,Andre
,Louis Theroux : Behind Bars (3/4) ,,http://www.youtube.com/watch?v=ShbDAzKR6jA&feature=relmfu,,2,1,Active,,,Knowledge,Andre
,Louis Theroux : Behind Bars (4/4) ,,http://www.youtube.com/watch?v=QRjodUY9cdU&feature=fvwrel ,,2,1,Active,,,Knowledge,Andre
, Louis Theroux Documentary. African Hunting Party,,http://www.youtube.com/watch?v=zwkjvZjclf8&feature=related ,http://i3.ytimg.com/vi/zwkjvZjclf8/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
, Ross Kemp Extreme World - Mexico 1 of 3 ,,http://www.youtube.com/watch?v=6xBK2K8LEwg,,2,1,Active,,,Knowledge,Andre
,Ross Kemp Extreme World - Mexico 2 of 3 ,,http://www.youtube.com/watch?v=VlaDBQdrPYw&feature=relmfu,,2,1,Active,,,Knowledge,Andre
,Ross Kemp Extreme World - Mexico 3 of 3 ,,http://www.youtube.com/watch?v=-OtBwufsCME&feature=relmfu,,2,1,Active,,,Knowledge,Andre
,Favela - Ross Kemp Documentary ,,http://www.youtube.com/watch?v=0VuYNbaA9s4&feature=related,,2,1,Active,,,Knowledge,Andre
,Ross Kemp Extreme World Chicago - 1 of 3,,http://www.youtube.com/watch?v=VQYb8cRoDb0&feature=related,,2,1,Active,,,Knowledge,Andre
,Ross Kemp Extreme World Chicago - 2 of 3,,http://www.youtube.com/watch?v=lRPrL1qMxU0&feature=relmfu,,2,1,Active,,,Knowledge,Andre
,Ross Kemp Extreme World Chicago - 3 of 3,,http://www.youtube.com/watch?v=5SJG4z7LGV0&feature=relmfu,,2,1,Active,,,Knowledge,Andre
,New Europe with Michael Palin 1 of 7 ,,http://www.youtube.com/watch?v=i-ZpKTzchrE,http://i2.ytimg.com/vi/i-ZpKTzchrE/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
, Stephen Fry in America - episode 1 - New World ,,http://www.youtube.com/watch?v=f0i2abKXr9c,http://i3.ytimg.com/vi/f0i2abKXr9c/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
,"Stephen Fry in America - episode 2 - Deep South
",,http://www.youtube.com/watch?v=HFMTZrEhvlw,http://i1.ytimg.com/vi/HFMTZrEhvlw/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
,Stephen Fry In America - episode 3 - Mississippi ,,http://www.youtube.com/watch?v=Cghu97eI7Kk,http://i4.ytimg.com/vi/Cghu97eI7Kk/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
,Long Way Down - episode 1 ,,http://www.youtube.com/watch?v=V1QSVNSZHAU&feature=relmfu,http://i3.ytimg.com/vi/V1QSVNSZHAU/hqdefault.jpg,2,1,Active,,,Knowledge,Andre
