id,title,about_text,link_url,thumb_url,category_id,author_id,status,post_date,tags,Category (not in DB),Author(not in DB)
1,It's Nice That,asdf,http://asset3.itsnicethat.com/system/files/072012/4ff57dcf5c3e3c39a6002f81/img_col_main/LEAD.jpg?1341492401,asdf,5,1,Active,10/01/2012,,Design,
2,It's Nice That,,http://asset3.itsnicethat.com/system/files/052012/4fc79a805c3e3c418100e676/img_col_main/SP.jpg?1338481278 ,,5,1,Active,10/01/2012,,Design,
3,Archidose Blog,,http://archidose.org/wp/wp-content/uploads/2012/08/Aug12-06.jpg ,,5,1,Active,10/01/2012,,Design,
4,Archidose Blog,,http://farm9.staticflickr.com/8156/7486695504_7f7f88ff17_z.jpg ,,5,1,Active,10/01/2012,,Design,
5,Archidose Blog,,http://www.flickr.com/photos/kenlee2010/7486695688/ ,,5,1,Active,10/01/2012,,Design,
6,Archidose Blog,,http://farm9.staticflickr.com/8009/7512106246_e266a724c1_z.jpg ,,5,1,Active,10/01/2012,,Design,
7,Archidose Blog,,http://www.flickr.com/photos/picturenarrative/7511660432/ ,,5,1,Active,10/01/2012,,Design,
8,100 Percent Design,,http://www.100percentdesign.net/files/designshare/unstudio1_0.jpg?0 ,,5,1,Active,10/01/2012,,Design,
9,100 Percent Design,,http://www.100percentdesign.net/files/designshare/unstudiomuseum2.jpg?0 ,,5,1,Active,10/01/2012,,Design,
10,100 Percent Design,,http://www.100percentdesign.net/files/shanghaicentre-small.jpg?0 ,,5,1,Active,10/01/2012,,Design,
11,100 Percent Design,,http://www.100percentdesign.net/files/w_2.jpg?0 ,,5,1,Active,10/01/2012,,Design,
12,100 Percent Design,,http://www.100percentdesign.net/files/u15/Louvre-zaha-2.jpg ,,5,1,Active,10/01/2012,,Design,
13,100 Percent Design,,http://www.100percentdesign.net/files/expocentre3_1.jpg?0 ,,5,1,Active,10/01/2012,,Design,
14,100 Percent Design,,http://www.100percentdesign.net/files/zaha_blob5_0.jpg?0 ,,5,1,Active,10/01/2012,,Design,
15,100 Percent Design,,http://www.100percentdesign.net/files/tunnel_house.jpg?0 ,,5,1,Active,10/01/2012,,Design,
16,100 Percent Design,,http://www.100percentdesign.net/design/go-china-0,,5,1,Active,10/01/2012,,Design,
17,100 Percent Design,,http://www.100percentdesign.net/design/dasparkhotel-made-recycled-pipes ,,5,1,Active,10/01/2012,,Design,
18,100 Percent Design,,http://www.100percentdesign.net/design/nestle-chocolate-museum ,,5,1,Active,10/01/2012,,Design,
19,100 Percent Design,,http://www.100percentdesign.net/design/museum-cagliari ,,5,1,Active,10/01/2012,,Design,
20,100 Percent Design,,http://www.100percentdesign.net/design/opus-tower ,,5,1,Active,10/01/2012,,Design,
21,100 Percent Design,,http://www.100percentdesign.net/files/14/royal_ontario_museum_daniel.jpg ,,5,1,Active,10/01/2012,,Design,
22,Design Milk,,http://1.design-milk.com/images/2012/08/Casa-Las-Lomas-1.jpg ,,5,1,Active,10/01/2012,,Design,
23,Design Milk,,http://2.design-milk.com/images/2012/08/Magma-Olympic-1.jpg ,,5,1,Active,10/01/2012,,Design,
24,Design Milk,,http://1.design-milk.com/images/2012/07/Librizzi-HouseC-1.jpg ,,5,1,Active,10/01/2012,,Design,
25,Design Milk,,http://0.design-milk.com/images/2012/06/Cloud-House-1.jpg ,,5,1,Active,10/01/2012,,Design,
26,Design Milk,,http://0.design-milk.com/images/2012/06/BoA-House-1.jpg ,,5,1,Active,10/01/2012,,Design,
27,Design Milk,,http://2.design-milk.com/images/2012/07/autospace.jpg ,,5,1,Active,10/01/2012,,Design,
28,Design Milk,,http://2.design-milk.com/images/2012/06/Rosemont-1.jpg ,,5,1,Active,10/01/2012,,Design,
29,Design Milk,,http://3.design-milk.com/images/2012/05/Casa-La-Punta-1.jpg ,,5,1,Active,10/01/2012,,Design,
30,Design Milk,,http://1.design-milk.com/images/2012/05/Casa-De-Playa-1.jpg ,,5,1,Active,10/01/2012,,Design,
